150.54;19103;-0.036721;1.0827;5.9171;11.988
150.84;19123;-0.0366;1.1057;5.9089;11.988
151.16;19766;-0.036691;1.0871;5.9158;11.988
151.46;19287;-0.037556;1.065;5.913;11.988
151.77;19803;-0.037589;1.0566;5.9079;11.988
152.07;19296;-0.037055;1.0938;5.9111;11.988
152.38;19825;-0.037284;1.1045;5.9206;11.988
152.68;18132;-0.02135;1.0579;4.0005;8.1961
153;10549;-0.0024164;0.73649;1.0625;1.9764
153.3;6214.7;0.0022842;0.45909;0.35226;0.49149
153.61;3844.2;0.003276;0.28473;0.17506;0.121
153.92;2359.2;0.0033398;0.17435;0.12663;0.02905
154.24;1417;0.0032335;0.10911;0.11499;0.0069615
